company,career,education,region,reg,deadline,type,title,job,tag
(주)중소기업지원센터조은,경력무관,학력무관,서울 강남구,2022-06-09,2022-08-08,정규직,TM/아웃바운드 정규직 채용 - 신입무관/ 경력우대,"
, 아웃바운드, 텔레마케터,  ",고객상담·TM
아비쥬의원,경력무관,학력무관,서울 강남구,2022-05-25,2022-06-24,정규직 · 계약직,[아비쥬고객센터]  1분대종료콜/어려운업무X/인바운드상담사채용,"
, 병원코디네이터, 상담실장, 환자안내, 피부과, 고객관리,  외            ",고객상담·TM
(주)한상철수학학원,신입 · 경력,대학교(4년) 이상,대구 달서구,2022-04-21,채용시,정규직,"한상철수학학원 관리팀(월성 1명, 진천 1명) 모집합니다.","
, 교육기획, 교육운영, 학습상담, 학원생관리, 교육상담,  ",고객상담·TM
주식회사데일리인베스트먼트,경력무관,학력무관,서울 금천구,2022-06-07,2022-07-07,계약직,[독산]1차 동의 콜 퍼미션 TM채용(기본급+인센/월평균300이상),"
, 상담원, 아웃바운드, 인바운드, 텔레마케터, CS,  외            ",고객상담·TM
(주)링블코리아,경력무관,"대학(2,3년) 이상",서울 종로구,2022-05-21,2022-06-25,인턴직,[링블코리아] 2022년 체험단사업부 인턴 사원 모집,"
, 게시판관리, 고객관리, 단순안내, 메일상담, 배송상담,  ",고객상담·TM
주식회사데일리인베스트먼트,경력무관,학력무관,경기 안양시 동안구,2022-06-07,2022-07-07,위촉직 · 프리랜서,[안양지점] 비트코인 아웃바운드 TM 영업자 채용 업계선두기업,"
, 기술영업, 영업관리, 영업지원, 영업직, 부동산영업,  외            ",고객상담·TM
우암건설(주),경력,"대학(2,3년) 이상",서울전체,2022-03-31,2022-06-15,정규직,"본사(재무,전기,건축,CS) 및 현장(현장소장 등) 경력직 채용","
, 더존, 4대보험, 계산서발행, 관리회계, 급여(Payroll),  외            ",고객상담·TM
패스트파이브(주),2 ~ 5년,학력무관,서울 강남구,2022-04-29,2022-06-28,정규직,[FASTFIVE] CS 운영 매니저,"
, CS, 게시판관리, 고객관리, 채팅상담, 콜센터/고객센터,  ",고객상담·TM
(주)트랜스코스모스코리아,경력,고졸 이상,부산 중구,2022-05-14,2022-06-16,정규직,쿠팡 부산고객센터 QA 모집,"
, 교육행정, 직업훈련, 교육기획, 교육컨설턴트, CS강사,  외            ",고객상담·TM
(주)프라이빗노트,경력무관,학력무관,서울 강남구,2022-06-03,2022-06-13,정규직 · 인턴직,CS 운영기획 및 배송물류 신입/경력 채용,"
, 물류기사, 배송기사, 택배기사, 1톤, 화물차(카고),  외            ",고객상담·TM
(주)더블유웨딩시티누리엔,신입 · 경력,고졸 이상,부산 부산진구,2022-06-04,2022-07-03,계약직 · 프리랜서,[부산1등웨딩기업] W웨딩 전 계열사 공개채용(2022년 1차),"
, 매장관리, 웨딩플래너, 행사도우미, 고객안내, 고객응대,  외            ",고객상담·TM
(주)청송,신입 · 경력,학력무관,서울 은평구,2022-06-07,2022-06-15,정규직,고객상담 CS 신입 및 경력사원 채용,"
, 상담원, 아웃바운드, 인바운드, CS, 게시판관리,  외            ",고객상담·TM
(주)트랜스코스모스코리아,경력무관,"대학(2,3년) 이상",서울 강서구,2022-06-08,2022-06-29,정규직,[어학조건없음/급여인상]대한항공 예약발권 전문상담 채용Kz7H,"
, 관광가이드, 관광통역안내사, 지상직, 호텔리어, 고객안내,  외            ",고객상담·TM
