data_url,data_title_,data_name_,data_field_,data_tag_,data_fieldbody_,data_pay_
https://www.talentbank.co.kr/common/expertView?userSeq=3275,"한국,미국,유럽 10개 대기업에서 34년간 마케팅/영업(CMO만 26년 - 9개 대기업)",yss02**,"마케팅, 경영전략/신사업, 영업/구매/유통, 광고/영상디자인, 교육","마케팅, 영업, 자동차, F&B, 주류(위스키), 패션, 광고, 턴어라운드전략, 컨설팅, 상품기획, 브랜딩, 마케팅전략, 경영전략, 전략기획, 스타트업","사업 진단 및 포트폴리오 전략 수립 및 실행 마케팅 커뮤니케이션 - 광고, 홍보신제품 개발 및 출시 - 제품 컨셉 개발/테스트/제품 개발영업 채널 개발 및 관리","1일 ***,***"
https://www.talentbank.co.kr/common/expertView?userSeq=3345,"에너지 및 Digital 분야 전략기획, 사업기획 전문가",baagi**,"경영전략/신사업, 빅데이터/AI","전략기획, 사업기획, digital, ai, 계측제어, 사업개발"," . 신사업 개발: Digital Initiatives(Digital Transformation for Manufacturing), In organic growth(M&A, JV) . AI/ Machine Learning 기반의 Digital Transformation 전략 수립/ 실행 집중 및 다양한 Open Innovation 통한 전략적 파트너십과 Ecosystem 구축 . 최고 경영진의 전략적 의사 결정 지원: Portfolio Management, M&A Projects, R&D, JV, Strategic Investments, 전사적인 수명성 프로젝트 및 전사적 조직 개편 등 . 그룹 및 지주사의 수명업무 수행과 다른 계열사들과의 사업 전략 조율: 삼성과 두산에서 모두 수행 . 전사 사업 전략 수립 및 실행 / 관리: Long Range Plan, Annul Operating Plan, CXO MBO 등","1일 ***,***"
https://www.talentbank.co.kr/common/expertView?userSeq=3382,4차 산업 신사업 전문가 / 기술 사업전문가 / 신사업 기획 / 스타트업운영/인공지능/빅데,alkat**,"IT, 경영전략/신사업, Other","신사업, 4차산업, 기술, 기획, 컨설팅, ai, 빅데이터, iot, 인공지능, 중국, 스타트업, cto, 사업기획, 창업, 전략기획","*  중국과 한국을 오가며  기술 스타트업을  운영하고 있습니다.*  4차 산업관련 ( AI , 빅데이터 ) 전문으로  기업에 필요한  기술뿐만 아니라 전략 기획까지도 가능합니다.*  새로운 신사업 발굴을 위한 필요한 전문성을 갗추고  이에 대한 컨설팅도 수행하고 있습니다.","1일 ***,***"
https://www.talentbank.co.kr/common/expertView?userSeq=3387,"조직/인사, 재무, 회계, 기획 등 경영전략 전문가",kimokim**,"인사/총무, 재무/투자, 경영전략/신사업","인사/조직, 회계/재무, 경영전략, 중소기업"," 대기업에서 인사조직, 노무 업무 및 기획관리업무를 30년 수행하였고 중소기업 컨설턴트로 1년 근무하였으며 중소기업에서 임원으로 근무하여경영 전반에 대한 전문지식 확보 및 실무경험을 축적 특히 대기업에서의 시스템 경영과 중소기업에서의 회사 운영 경험을 통해 중소기업의 애로사항을 잘 이해하고 있으며  비지니스 모델 수립 및 회사 경영의 비전 /추진전략 수립, 실행계획을 수립한 경험이 풍부함 기술경영대학원에서의  실무경험을 통해 경영과 기술에 대하여 이해의 폭이 매우 넓으며 기술사업화 추진에도 많은 강점이 있음. 아울러 비지니스의 다양한 분야에 전문인력과의 폭넓은 네트워킹을 구축하고 있음 총무 및 대외업무도 추진 경험이 있으며 특히 과거 LG반도체 영동사옥(테헤란로) 관리 업무 및 에스앤텍 본사 및 공장 관리업무도 수행함","1일 ***,***"
https://www.talentbank.co.kr/common/expertView?userSeq=3388,생산성 향상을 지향하는 인사전략가,cho11**,"인사/총무, 마케팅","현장중심조직, 신인사제도, 평가제도개발, 조직활성화, 제도운영, 유통관리, 판촉관리","삼성전자에서    인사 20년, 마케팅영업 10년, 중국2년  총 33년 근무<인사조직 분야>   사무직 및 영업조직에 대한 채용에서 퇴직까지 다양한 신인사제도 관리    현장중심 조직관리(IMF:스텝 슬림화, 현장 우수인력 배치)를 통한 생산성 향상   삼성경제연구소와 공동으로 영업조직에 대한 평가제도 및 시스템 개발    취업규직, 각종 규칙, 계약서 작성 운영   노사쟁점(해고, 잔특근비, 퇴직금, 징계 등) 노동법 문제 법률처리 경험 > 조직을 활성화하고 생산성 향상을 원하는 회사에 도움을  > 조직과 임직원 모두 만족을 줄 수 있는 평가제도 도입을 원하는 회사에 도움을 > 각종 제도및 규정을 새롭게 구축하기 원하는 회사에 도움을 <노사관리 분야> . 복리후생, 동호회, 사회봉사활동 등 기업문화를 통한 임직원의 사기관리 . 노사협의회, 조직활성화 프로그램 운영(노사안정관리 공헌으로 노동부 장관상 받음) . 삼성그룹 전자 계열사 소그룹 노사관리 간사 업무 > 적은 비용으로 종업원 사기진작을 올리기를 원하는 회사에  > 사회봉사활동 프로그램을 통해 기업 브랜드 이미지 제고를 원하는 회사에  <마케팅/영업 분야> . 전략마케팅(백화점/대형마트/전자전문양판)의 기획, 판촉, 유통관리  . 전속 및 전략 영업지점장으로 목표달성 전국 1~3위 수차례 경험 . 삼성전자 CS아카데미 연수원 마케팅 강사 > 회사의 안정적 매출 목표달성을 위한 유통관리및 소매영업 혁신을 원하는 회사에 ","1일 ***,***"
https://www.talentbank.co.kr/common/expertView?userSeq=3410,효율적인 자금/외환 관리를 통한 금융비용 절감,vitna**,"재무/투자, M&A/PMI","자금관리, 외환관리, 수출입금융, 재무분석, 컨설팅, 정책자금, 수입, 금융, 투자, 재무","  은행권에서 약 27년간 기업금융 영업, 심사 및 리스크관리 경력을   바탕으로 다양한 기업금융상품에 대한 지식을 보유하고 있어 금융 니즈   발생 시 적절한 solution 제시가 가능함.  효율적인 자금 및 외환관리 등을 통한 금융비용 절감할 수 있도록 지원   가능함.","1일 ***,***"
https://www.talentbank.co.kr/common/expertView?userSeq=3418,홈쇼핑 백화점 유통 전문가,lcs25**,"영업/구매/유통, 마케팅","홈쇼핑, 백화점, 마케팅, 유통채널개발, 신상품개발","홈쇼핑 및  백화점 입점 , 상품 개발","1일 ***,***"
https://www.talentbank.co.kr/common/expertView?userSeq=3437,"부동산 컨설턴트(중개,경매) / (해외-국내)재무관리전문(30년 경력) / BIO 전문",Columb**,"재무/투자, 경영전략/신사업, 법무/대정부","재무, 경영전략, IPO(기업공개-상장), ERP(SAP), BIO경영(면역세포치료), 교육(마인드맵-기억법)","1.  재무(회계/세무)분야  30년 다양한 분야에서 경험      1) IPO 업무 (K IFRS ) 경험 및 상장 ( 2018.11 )       2) 대기업 / 중소기업 ) (상장/비상장) (국내기업 / 해외기업 )      3) 제조업  전자부품 봉제 부동산 개발업 경력          (해외)부동산 개발/ 건축 /분양         몽골 /  우즈베키스탄 /  필리핀 클락 개발 및 건축  분양등 업무 2. 부동산 전문가      1) 부동산 컨설팅 (세무,개발상담 )      2) 경매 전문  ( 지분매매 / 법정지상권등 특수물건 중심 )    3) 부동산 일반중개 (전국)    서초구 개업중 3) 바이오 경영 전문가    (  면역세포 개발 및 항암제 개발 회사  대표이사 5년 ) 4)  ERP 컨설턴트 ( 10년 경력 )       (SAP Consultant  및  타 시스템 회계 및 관리회계 ) 전문가 5)  기억(암기)법 강사   MIND MAP 전문가","1일 ***,***"
https://www.talentbank.co.kr/common/expertView?userSeq=3449,백화점 근무 경력 31년의 노우하우로 중소기업 경영자문,jhlee5**,마케팅,"백화점, 영업본부, 마케팅, 아웃도어, 상품본부, 골프웨어, 백화점입점, 핸드백, 고객관리, 서비스","백화점 입점 절차 및 담당자 소개, 매출 향상 방법, 고객 관리 등 백화점 영업에 대한 모든 것에 대해서 자문함","1일 ***,***"
https://www.talentbank.co.kr/common/expertView?userSeq=3457,"제조현장의 품질,공정 개선으로 제조원가 절감 및 중국법인(공장) 총괄운영",khk020**,"경영전략/신사업, 인사/총무, 구매, 생산/제조, 품질/안전","생산성향상, 원가절감, 제조원가분석, 공정개선, 품질관리, 조직활성화, 중국공장총괄, 중국, 품질, 생산, 2차전지, 컨설팅, 공정, 경영, 리더십",제조현장의 낭비 요소를 찾아내고 개선만성품질문제의 solution을 제시공정 process상 불합리한 요소 개선   동작분석을 통한 인원효율성 제고중국법인 9년간의 운영 경험으로 중국 법인 또는 공장 총괄 관리,"1일 ***,***"
https://www.talentbank.co.kr/common/expertView?userSeq=3459,멕시코 거주 중남미 비즈니스 콘설팅,mexicol**,마케팅,"멕시코, 중남미, 멕시코공인통번역사, 멕시코투자진출자문, 수출입마켓팅, 통역, 해외영업, 투자유치, 컨설턴트, 수입, 방위산업","만 10년 간의 종합 상사 본 지사 근무 경험과 멕시코 정부기관 17년 근무 경력 그리고 현지 투자 진출 기업 CEO와 Consultant로서 15년간 현지에 거주 하면서 체득한 실무 경험을 종합하여 멕시코 비즈니스 전반에 걸친 종합 컨설팅이 가능 하며 멕시코 정부기관 공인 통 번역사 자격증 보유로 모든 종류의 스페인어 한국어/한국어 스페인어 번역과 특히 공인 번역사에 의한 번역 인증이 필수 요건인 멕시코 정부기관 및 중남미 스페니쉬권 국가 공식 기관  제출 용 서류 번역 업무도 가능 함. 멕시코에 진출 하고자 하는 기업에 대한 Consulting과 일반 수출입 업무와 함께 한국수입협회(KOIMA) 멕시코 명예지사장, 한중남미협회 멕시코 연락관, 멕시코 기업(Grupo GPI, Edsa Consulting, PIMSA(Industrial Park)의 고문을 맡고 있슴.","1일 ***,***"
https://www.talentbank.co.kr/common/expertView?userSeq=3473,전자기장 CAE 해석의 전문가,yezina**,엔지니어링,"전자기장, 전기기기, 모터, 전력전자, 센서, 솔레노이드, 엑츄에이터, 변압기, 무선전력전송, cae",각종 전기 기기 및 센서 등의 해석 업무,"1일 ***,***"
https://www.talentbank.co.kr/common/expertView?userSeq=3477,풍부한 인사운영 및 다양한 개선 프로젝트 경험 보유한 인사전문가,leedyc**,"M&A/PMI, 노무, 교육, 인사, 경영전략/관리","직무, 조직, 인사, 리더십, 노무, 역량, 코칭, 육성, 보상, m&a, 성과관리, 경영관리, 교육, 스타트업, 경영진단","20년 이상의 대기업 그룹사(CJ) 및 중소기업, 공공기업의 인사운영 총괄 직무 경험을 바탕으로 인사 체계 구축 및 관리 방법, 인사 프로젝트 방법론, 직무성과 중심의 평가 및 보상체계 설계, 성과급제 및 선택적 복리후생 제도 설계, 직무분석 및 직무평가, 역량모델링 및 육성체계 , 성과와 역량 중심의 구조적 채용 프로세스 설계, 핵심인력 선발 및 육성, M&A시 인사담당자 역할, 노사안정화 등에 도움을 드릴수 있습니다.","1일 ***,***"
https://www.talentbank.co.kr/common/expertView?userSeq=3774,"전략과 실행 역량을 갖춘 사업화, 전략, 영업, 마케팅전문가",samsonle**,"경영전략/신사업, 마케팅, B2B영업, B2C영업, 해외영업/무역","마케팅, 사업전략, 시장개척, 사업성검토, 글로벌영업, 경영전략, 사업기획, 전략기획, 영업, 신사업","1. B2B든 B2C든 단위 사업분야(또는 제품)의 사업전략을 수립할수 있음     사업분야에 대한 조사분석, 사업단위(또는 회사)의 Status Analysis后,     사업전략을 수립하고, MBO를 설정하고, Action Items까지 설정2. 단위 사업분야(또는 제품)의 영업마케팅 전략 수립 및 시장 개척 활동      ex. 단위 제품의 특정 시장 도입 전략 및 방안     ex. 특정제품의 시장진입을 위한 구체적인 액션 아이템  3. Project성 사업 Organizing 및 Operation 가능     ex. 특정 제품의 해외시장 진입을 위한 전시회, Fair 참가계획 등   4. Expertise 요약   1) 대기업 전략마케팅그룹장/해외영업 주재원출신으로       전략수립에서 필드영업 역량   2) 대형 Deal 중심 B2B 비즈니스에서, 제품전략에서 소비자 중심      마케팅활동까지 섭렵   3) 다양한 해외업무 경험 및 Globalization 및 Communication 역량      일본지역전문가, 미주OEM영업, 구주자가영업, 동남아 주재원,       중국, 중동구 파견 등 (해외주재원포함 8년 해외근무)      Multilingual 역량 : 영업, 영어/일어 능통 , 중국어 일상회화수준    4) 새로운 사업분야의 KSF 최단시간내 이해 및 전략과 사업성공으로      연결하는 역량        (B2C/B2B, 반제품/완제품, 전자 광학 반도체LED 코스메틱 등) ","1일 ***,***"
https://www.talentbank.co.kr/common/expertView?userSeq=3840,"미래 모빌리티 관련 전반, 운송 제품 R&D 의 A to Z  임원급 총괄, 검증된 경력",jayooh**,"제품/공간디자인, 경영전략/관리","조직운영, 융합, 경영전략, 디자인, 미래모빌리티, 전략기획, 자동차디자인, 제품디자인, 연구소운영, r&d, 교육, 경영컨설팅, 전기자동차, 성과관리","초경쟁시대에 귀사의 지속적인 성장을 위한 창조적이며 혁신적인 전략수립과 실질적인 제품개발에 관한 전과정을 위해서는 무엇보다 글로벌로 검증된 인재와 핵심역량이 반드시 필요합니다.  일본 Honda R&D의 책임연구원을 거쳐 미국, 한국 GM R&D센터의 임원으로 그간 수많은 글로벌 프로젝트와 다양한 제품개발, 그리고 R&D 연구소 운영, 기업경영에 참여하며 경영과 인사 그리고 혁신조직관리와 전략수립에 관한 역할을 성공적으로 수행하여 왔으며 현재는 성균관 대학교의 교수로 재직 중 입니다. 또한 세계3대 디자인 스쿨중 하나인 미국 아트센터와, 일본GLOBIS 에서의 International MBA, 성균관 대학교 공학박사 취득을 통한 공학과 경영, 그리고 디자인에 대한 거시적 안목과 융합적인 전문적 지식은 귀사에  최고의 전문성과 정확성을 겸비한 컨설팅을 제공해 드립니다. 특히 전략적인 인사체계 수립과 평가를 바탕으로 하는 조직 미래전략수립 그리고 디자인 경영과 디자인 씬킹에 대한 풍부한 경험과 강점이 있습니다. 검증된 인재의 핵심역량을 통해 귀사가 고민하시는 문제를 해결하시어 지속적인 성장을 경험하실수 있습니다.  연구소 및 R&D 조직의 운영과 노하우  기업경영, 의사결정, 미래 전략 수립  제품개발과 미래 자동차개발에 관한 A to Z 전과정  미국,일본, 한국시장에 대한 리써치와 분석  영어, 일어 능통  글로벌 비즈니스 전략 수립","1일 ***,***"
https://www.talentbank.co.kr/common/expertView?userSeq=3853,"ISO 인증 품질, 환경, 안전보건 경영시스템 전문가",lrqah**,품질/안전,"안전교육, iso14001인증, 안전경영시스템컨설팅, ISO45001인증, 관리자안전교육-영국, 업체품질환경안전평가, 안전점검, 품질경영시스템컨설팅, ISO9001인증, 환경경영시스템컨설팅, 건설안전전문가","ISO 9001 국제 품질경영시스템 인증 및 교육ISO 14001 국제 환경경영시스템 인증 및 교육ISO 45001 국제 안전보건 경영시스템 인증 및 교육ISO 22301 국제 사업연속성 경영시스템 인증 및 교육임원, 관리자를 대상으로한 안전교육 및 컨설팅","1일 ***,***"
https://www.talentbank.co.kr/common/expertView?userSeq=4406,전통광고와 디지털광고 크리에이티브를 폭넓게 경험한 전략적마인드의 크리에이티브 디렉터,namaska**,"마케팅, 디자인/패션, Other","광고크리에이티브, 디지털광고크리에이티브, 아트디렉팅, 브랜드전략, 디지털광고전략, 소셜마케팅, 온라인마케팅, SNS마케팅, 마케팅, 전략기획, 컨설팅, 창업, 스타트업브랜딩, 마케팅전략, 프레젠테이션","국내 메이저대행사 출신으로 많은 브랜드의 광고제작 프로젝트 진행경험이 있으며, 디지털광고대행사 경력도 있어 다양한 온라인컨텐츠, 온라인이벤트, 온라인영상제작 온라인매체운영 경험도 있습니다. 중국 베이징에서 4년간 광고대행사 제작본부장으로 근무하며 얻은 중국시장에 대한 경험과 실무 중국어능력도 있습니다. 전략적인 마인드로 세부적인 디자인까지 디렉팅할 수 있는 경험과 역량이 있으며 제품과 서비스를 소비자에게 전달할때 크리에이티브만이 아닌 마케팅적인 시각으로 문제를 해석하고 제안할 수 있는 역량 또한 가지고 있습니다.","1일 ***,***"
https://www.talentbank.co.kr/common/expertView?userSeq=4415,스토리텔링을 통한 생존 전략 전문가,chody**,"연구개발/설계, 신규사업/BD, 품질/안전, 홍보/PR, 생산/제조","연구개발, 신규사업, 품질경영, 경영진단, 경영지원, 기술경영, 기술개발, 기술영업, 사업기획, 컨설팅, 상품기획, 산업재산권, 국책과제, 정부지원사업, 창업","1. 국책과제 기획 및 추진(5건) : 중소 및 중견기업 다수 컨설팅 경험2. 산업재산권 및 연구 진행 논문 : 특허, 상표권, 학회 논문 게재3. 신규 사업 및 신제품 개발 경험 : 건설 관련 신규사업 및 신제품 개발 경험4. 건설분양 특수영업 : 조달청 제품 등록, 개성공단 납품, 대리점 개설 및 관리5. 공장 KS 인증 및 사규 등 초기 공장 안정화 : 품질 분야 다수 경험","1일 ***,***"
https://www.talentbank.co.kr/common/expertView?userSeq=4432,"중소기업의 사업전략 기획, 경영관리, 기술.특허계약, B2B영업 전문가 ",cruiser**,"신규사업/BD, 경영전략/관리, 정부지원사업, 기술/특허, B2B영업","경영전략, 신사업, 사업기획, 전략기획, 사업계획서, 경영진단, 경영혁신, 정부지원사업, 기술사업화, 기술제휴계약, 특허licensing, 사업제휴계약, B2B영업, 창호(window&curtainwall), 베트남","* 중소기업, 중소 창호제조업체의 신사업, 사업확대와 관련한 전략기획  및 실행* 경영전략, 사업계획 수립 및 monitering, 경영혁신 및 PI* 국내외 기술제휴계약, 특허 Licensing계약 및 사업제휴계약 검토 및 체결* 정부지원사업(우수중소기업제품 등록 및 자금지원사업) 지원 및 monitering* B2B 영업활성화(관급, 사급) 방안에 대한 다양한 경험과 Know how 제공","1일 ***,***"
https://www.talentbank.co.kr/common/expertView?userSeq=4478,식품 분야 생산현장 개선 및 연구개발 전문가,moisel**,"생산/제조, 연구개발/설계, 품질/안전, 공장신축","식품, 생산, 품질, 공장자동화, 건강기능식품, 바이오, 식품영업, 사업계획서, 컨설팅, 상품기획, 가공, 포장, 개발","1. 식품공장 운영에 필요한 현장 개선으로 매출 증대 와 원가절감를 실현해드릴 수 있습니다.2. 식품공장 생산자동화나 신규 기계 도입 시 기획, 설비 검토, 설치 , 시운전, 안정화 까지 전체 과정 컨설팅 가능합니다.3. 식품 생산현장의 품질안정을 위한 활동이 가능하며 특히 세균 오염을 원천적으로 방지할 수 있습니다.4. 식품, 유제품, 건강기능식품 연구개발이 가능하며, 신제품 개발에 필요한 제품의 배합설정, 제조공정 설계 등 가능합니다.5. 식품 분야 정부에서 시행하는 연구개발과제 수행이 가능합니다.    중소기업벤쳐부,  농림축산식품부, 테크노파크, 경제통상진흥원 등 ","1일 ***,***"
https://www.talentbank.co.kr/common/expertView?userSeq=4479,"Software, IP 상품의 해외영업 전문가",jaykim**,"B2B영업, 해외영업/무역, 신규사업/BD","컨설팅, 신사업, 사업기획, 영업, 스타트업, 해외영업","1. 해외 기술기업의 한국 및 아시아 영업 Consulting 및 BD  대기업 향 Sales  한국, 일본 및 동남아 국가 대상  제조사, 통신사, 인터넷 서비스 업체 대상2. 한국 기술의 미주 및 구주 진출.","1일 ***,***"
https://www.talentbank.co.kr/common/expertView?userSeq=4485,제조라인 설계 및 최적화를 통한 제조기업 경쟁력 강화 파트너,FactoryDoct**,"생산/제조, 연구개발/설계, 공장신축","layout설계, 생산성향상, 스마트팩토리, 생산자동화, 물류자동화, 신규공장설계, 기존공장개선, 가상공장, Simulation, 공정개선, 설비관리, 생산설비, 제조혁신, 생산혁신, 공정개선","FPD, 반도체라인, 전자제품 제조라인 등 다수 제조라인 Layout 설계 및 Simulation 분석을 경력이 있습니다. 신규공장 및 기존 공장의 Layout 설계 및 분석을 통한 라인 최적화 및 생산성 향상 관련 전문가 입니다.■ Layout Design  SLP(Systematic layout planning),  TLDP(TG Consolting layout design procss)를 통한 Layout 최적화 설계  신규공장 Layout 설계, 기존공장 개선 Layout 설계■ Virtual Factory Analysis  3D Layout design  3D Simulation을 통한 생산라인 최적화 및 생산성 향상  Max Capa / Min Loss 분석■ Line Optimization  물류자동화, 장비 표준화, 최적화 설계  LCA(Low cost automation), 최적자동화 장비설계, 자동화 공정 설계  생상성향상, 5S, IE 수행","1일 ***,***"
https://www.talentbank.co.kr/common/expertView?userSeq=4487,제약바이오 전략기획 전문가,convivi**,"신규사업/BD, 마케팅전략/브랜딩, 시장조사/데이터분석, 경영전략/관리, 투자/IPO","전략, 마케팅, 투자, 시장조사, 사업기획, 사업개발, 기술가치평가, 제약, 바이오, 의료기기, 헬스케어, 투자유치, 영업, ir","- 바이오기업 IR, 기술가치평가, 투자유치- 제약바이오산업 시장조사, 경영전략 수립- 제약기업 key customer engagement","1일 ***,***"
https://www.talentbank.co.kr/common/expertView?userSeq=4552,광고 기획 및 소비자 이해의 전문가,infon**,"마케팅전략/브랜딩, 시장조사/데이터분석, 홍보/PR, 온라인마케팅","브랜드컨설팅, 브랜드마케팅, 브랜드전략, 마케팅전략, 광고기획, 광고컨설팅, 브랜드진단","내구재, 특히 가전제품에 대한 광고전략 수립 전문입니다.소비자 조사 설계 및 분석 전문입니다.브랜드 전략 수립 및 브랜드 조사 전문입니다.LG전자 TROMM, DIOS, WHISEN, XCANVAS 브랜드 관리를 오래 동안 담당했습니다.","1일 ***,***"
https://www.talentbank.co.kr/common/expertView?userSeq=4613,해양플랜트 PM 분야 베테랑,moonch54**,생산/제조,"조선, 공정, 컨설팅, pm, 플랜트, 시행","해양플랜트 관련 프로젝트를 수행할 경우 30년간의 PM분야의 경력을 활용하여 다양한 컨설팅을 제공해 드릴수 있습니다.1. 공사 수주를 위한 입찰서(기술사양 검토, 하청사 기술/가격 협의, 견적, 수행전략 수립 등) 작성2. 공사 수주시 전반적인 Scope에 대한 분석 및 계약서 검토, Risk Management, Schedule Management, Cost Management, 대발주처 Coordination, Trouble Shooting 등 공사의 체계적 관리3. 설계, 구매, 생산, 해상설치 및 시운전 등 해양플랜트 공사의 각 전문 분야에 대한 총괄 관리","1일 ***,***"
https://www.talentbank.co.kr/common/expertView?userSeq=4621,"항공사(Low Cost Carrier) 에서의 풍부한 경험(기획, 재무, 영업, 운송 등)",zero05**,"경영전략/관리, 재무/회계/자금, 인사","재무, 전략, 기획, 경영분석, 사업계획","○ 항공사 경영 전문저비용항공사에서 9년간 경영임원으로 재직하면서 사업계획 수립, 경영실적분석,자금조달 및 운영, 국내/국제 여객영업 및 운송업무 총괄하였음.추가적으로 국토부, 공항공사 등  항공 관련 정부기관들과의 대관업무 수행.다수의 정부기관 네트웍 보유함.○ 생활용품/화장품 관련 비즈니스 분석 전문애경산업(15년 근무)에서 자금조달 및 운영,  년간 사업계획 수립 및 경영실적분석업무를 수행하였으며, 업계에 대한 이해도 및 재무분석 경험이 풍부함.","1일 ***,***"
https://www.talentbank.co.kr/common/expertView?userSeq=5142,"온라인쇼핑 사업전략, 온라인 마케팅전략, CRM전략, 홈쇼핑 마케팅, 사업전략, KPI ",runway50**,"경영전략/관리, 온라인마케팅, 물류/유통, 정부지원사업, 상품기획","온라인쇼핑몰, 온라인마케팅, 사업컨설팅, 사업기획, 전략기획, 마케팅전략, 상품기획, 신사업, 영업, crm전략, 홈쇼핑, 모바일쇼핑몰, kpi, 정부지원사업, 사회적책임경영","1. DNI쿱/ DNI컨설팅   DNI쿱 컨설팅/교육부문 전무   한국사회적기업진흥원 1등급 컨설턴트   서울사회적경제지원센터 1등급 컨설턴트   사회적경제기업 성장전략, 마케팅, CRM 컨설팅 및 경영자문   거꾸로캠퍼스 등 미래교육 온라인 성장전략 및 마케팅 교육 2. 하림 그룹  하림그룹 식품전문 모바일 쇼핑사업 기획 본부장  NS홈쇼핑 모바일/인터넷 쇼핑몰 본부장  NS홈쇼핑 SCM (물류/배송) 본부장3. LG/ GS 그룹  GS홈쇼핑 인터넷 GS샵 기획 및 운영  LG백화점 전략기획팀  LG경제연구원 : 계열사 경영 컨설팅","1일 ***,***"
https://www.talentbank.co.kr/common/expertView?userSeq=5178,진단과 개발,Sun29**,"교육, 인사","교육컨설팅, 리더십교육, 조직진단, 리더십진단, 교육니즈분석, 핵심가치, 인사제도, 조직설계, 기업문화, 교육체계, 리더십개발, 코칭, 직무분석, 역량모델링","진단 통한 개발[목표설정(바람직한 상태)  > 현황파악(진단)  > Gap 분석  > Gap 축소방안(개발)]  각종 진단을 위한 조사 진행 및 분석, 보고서 작성  개발방향 설정 및 실행과제 도출  관련 분야: 교육니즈조사, 구성원인식조사, 리더십 진단및 개발, 인사제도 혁신 및 교육 개선 컨설팅, 핵심가치 정립 및 내재화 진단 등","1일 ***,***"
https://www.talentbank.co.kr/common/expertView?userSeq=5186,"LNG,LPG,고압가스,냉동,위험물,환경,방폭,인허가, 교육및안전전문가",ywkim1**,"품질/안전, 생산/제조, 공장신축","인허가, 방폭설계, 위해관리계획서, PSM, 유해위험방지계획서, 설치검사, 장외영향평가, 위험물인허가, 바이오가스, 냉동제조, 빙상장인허가, 특정설비(저장탱크, 폭발위험장소구분도작성, 컨설팅, 안전교육","1.고압가스 제조.충전, LNG.LPG.바이오가스 제조 기술검토.인허가2. PSM,SMS,유해위험방지계획서 작성대행, 교육3. 환경 장외영향평가서.설치검사, 위해관리계획서 작성 인허가 대행4. 수소.가연성가스 등 가스 및 인화성물질 폭발위험장소 구분도 작성 및 검토보고서 작성5. 위험물 제조.저장.사용시설 설치 인허가  대행 및 컨설팅6. 특정설비(초저온탱크,저장탱크,열교환기,타워류,드럼 등), 냉동기 제조 인허가 대행7. 냉동제조시설 인허가,  냉동기 및 특정설비 제조 등 기술검토서 작성 및  인허가 대행","1일 ***,***"
https://www.talentbank.co.kr/common/expertView?userSeq=5191,IT 지식 기반의 e 비즈니스 전략 수립,jsg4**,"경영전략/관리, 신규사업/BD, 시장조사/데이터분석","오피스빌딩임대관리, 빌딩임대, 빌딩관리it시스템, 공유오피스설계, it비즈니스설계, it기획전략수립, e비즈니스, b2b설계, 컨설팅",IT 지식 기반의 e 비즈니스 전략 수립    비즈니스 프로세서 정립   B2B 비즈니스 전략 수립 대형  오피스 빌딩 임대 및 시설관리   오피스 빌딩 임대 및 마케팅 설계     빌딩 시설관리 IT 시스템 설계 구축     공유오피스 사업 설계 및 런칭,"1일 ***,***"
https://www.talentbank.co.kr/common/expertView?userSeq=5198,반도체,karll**,"신규사업/BD, M&A/PMI, B2B영업, 생산/제조","반도체, 제조, 장비, 신사업분석, 자금유치, 영업지원","반도체 소자 제조업체 관련 전공정 장비, 재료 관련 신생업체 및 코스닥 준비업체 등에 경영컨설팅, 영업 지원, 자금유치 등의 업무 수행 가능","1일 ***,***"
https://www.talentbank.co.kr/common/expertView?userSeq=5204,"코스메틱 전반의디자인 (제품,vmd,인테리어)",ltk77**,제품/공간디자인,"코스메틱디자인, 코스메틱인테리어, 코스메틱vmd, 신사업, 컨설팅","1987~2007 아모레퍼시픽 디자인팀 수석부장  국내 로드샵 런칭 휴플레이스, 아리따움 이니스프리, 한율 기획 및 디자인작업 총괄  해외 브랜드샵 전개 미주, 중국, 홍콩 및 동남아 아모레퍼시픽, 설화수, 라네즈, 마몽드, 이니스프리, 백화점 매장디자인작업 총괄  백화점 브랜드 SI 아모레퍼시픽, 디아모레 스파(롯데 명품관), 설화수, 설화수 스파, 헤라, 라네즈, 오설록 기획 및디자인작업 총괄  전시 국제 화장품 박람회 전시 (COEX) 및 각종 전시  기업 BI 및 CI 아모레퍼시픽 CI 작업  아모레퍼시픽 기업전용 서체개발(PI)  그래픽, 판촉물 관련 아모레퍼시픽, 설화수, 헤라, 라네즈, 아이오페, 생활건강제품 및 설록차 관련 브랜드(각종포스터 및 브로슈어, pop 제작관리)  제품 패키지 디자인 화장품 브랜드(이니스프리) 및 생활용품(미장센, 메디안, 해피바스) 용기 및 패키지 디자인기획 및 생산 관리2007~2011 LG전자 디자인그룹 / 그룹장  인테리어, VMD 외 LG 브랜드 전문매장 인테리어 기획 및 시공관리  전시 한국전자전, WS전시 및 조달상품전, F1그랑프리자동차 경주장 내 브랜드 전시장 기획 및 제작 진행관리여수엑스포 LG관 참여  그래픽, 판촉물 관련 각 브랜드별 포스터 및 브로슈어, POP 제작관리중국(5위) MEIFUBAO 디자인 컨설팅중국 광저우 (3위)환야화장품회사 VMD총괄 디자인컨설팅중국 항주 (3위)폴레아 화장품회사 VMD총괄 디자인컨설팅중국 상해 (1위)바이췌이링 화장품회사 VMD총괄 디자인컨설팅","1일 ***,***"
